timestamp,mq4,mq5,mq135,mq2,mq7,mq3,label
2026-05-02T04:24:56.642170,2824,3286,1549,753,664,1899,Mixture
2026-05-02T04:24:58.619422,2715,3159,1587,814,664,1807,Mixture
2026-05-02T04:25:00.688519,2834,3237,1536,758,677,1901,Mixture
2026-05-02T04:25:02.636817,2732,3190,1605,790,638,1826,Mixture
2026-05-02T04:25:04.736810,2821,3181,1511,734,702,1902,Mixture
2026-05-02T04:25:06.662863,2742,3228,1606,781,649,1815,Mixture
2026-05-02T04:25:08.648879,2812,3179,1541,762,731,1889,Mixture
2026-05-02T04:25:10.696530,2718,3275,1635,757,656,1814,Mixture
2026-05-02T04:25:12.616838,2766,3166,1534,770,732,1858,Mixture
2026-05-02T04:25:14.719212,2713,3289,1619,746,663,1817,Mixture
2026-05-02T04:25:16.612735,2712,3200,1626,807,726,1827,Mixture
2026-05-02T04:25:18.764064,2745,3289,1583,743,646,1834,Mixture
2026-05-02T04:25:20.760248,2732,3167,1525,814,707,1792,Mixture
2026-05-02T04:25:22.625213,2804,3309,1574,751,647,1854,Mixture
2026-05-02T04:25:24.880547,2746,3179,1578,824,712,1820,Mixture
2026-05-02T04:25:26.659721,2817,3298,1530,741,651,1890,Mixture
2026-05-02T04:25:28.640857,2724,3195,1585,824,688,1813,Mixture
2026-05-02T04:25:30.717430,2816,3285,1592,779,662,1920,Mixture
2026-05-02T04:25:32.735806,2729,3212,1675,853,657,1864,Mixture
2026-05-02T04:25:34.635634,2798,3257,1632,772,686,1976,Mixture
2026-05-02T04:25:36.632385,2725,3255,1700,831,659,1910,Mixture
2026-05-02T04:25:38.987055,2787,3193,1573,746,720,1960,Mixture
2026-05-02T04:25:40.641788,2692,3260,1635,763,643,1852,Mixture
2026-05-02T04:25:42.827215,2746,3176,1522,736,720,1901,Mixture
2026-05-02T04:25:44.767764,2697,3275,1625,744,650,1834,Mixture
2026-05-02T04:25:46.615213,2738,3169,1539,796,727,1873,Mixture
2026-05-02T04:25:48.615400,2714,3287,1604,747,658,1830,Mixture
2026-05-02T04:25:50.788220,2686,3157,1517,795,716,1831,Mixture
2026-05-02T04:25:52.645312,2747,3281,1574,742,647,1842,Mixture
2026-05-02T04:25:54.652379,2696,3168,1519,817,711,1799,Mixture
2026-05-02T04:25:56.760050,2779,3299,1521,756,646,1857,Mixture
2026-05-02T04:25:58.690692,2709,3189,1568,825,685,1809,Mixture
2026-05-02T04:26:00.618515,2777,3279,1538,755,655,1886,Mixture
2026-05-02T04:26:02.738546,2678,3177,1594,827,670,1805,Mixture
2026-05-02T04:26:04.654270,2773,3232,1567,756,680,1893,Mixture
2026-05-02T04:26:06.745422,2663,3185,1633,807,662,1820,Mixture
2026-05-02T04:26:08.722682,2741,3173,1507,713,685,1885,Mixture
2026-05-02T04:26:10.620735,2651,3137,1486,713,634,1781,Mixture
2026-05-02T04:26:12.634364,2744,3142,1514,713,703,1857,Mixture
2026-05-02T04:26:14.720222,2664,3220,1608,734,644,1787,Mixture
2026-05-02T04:26:16.754221,2710,3130,1515,739,705,1844,Mixture
2026-05-02T04:26:18.648222,2682,3276,1650,731,648,1804,Mixture
2026-05-02T04:26:20.897273,2711,3174,1578,803,728,1849,Mixture
2026-05-02T04:26:22.760330,2717,3286,1619,740,654,1833,Mixture
2026-05-02T04:26:24.681043,2667,3153,1529,797,725,1817,Mixture
2026-05-02T04:26:26.623476,2733,3263,1553,720,658,1841,Mixture
2026-05-02T04:26:28.877988,2690,3154,1539,802,707,1789,Mixture
2026-05-02T04:26:30.698891,2772,3271,1519,729,643,1864,Mixture
2026-05-02T04:26:32.664743,2700,3156,1568,814,664,1789,Mixture
2026-05-02T04:26:34.614709,2796,3245,1544,744,652,1878,Mixture
2026-05-02T04:26:36.630300,2698,3151,1604,803,656,1804,Mixture
2026-05-02T04:26:38.786074,2774,3196,1505,721,676,1877,Mixture
2026-05-02T04:26:40.832785,2688,3176,1588,788,630,1789,Mixture
2026-05-02T04:26:42.724632,2793,3184,1522,720,696,1878,Mixture
2026-05-02T04:26:44.721733,2692,3199,1600,760,647,1802,Mixture
2026-05-02T04:26:46.823470,2752,3149,1498,716,718,1864,Mixture
2026-05-02T04:26:48.953226,2673,3222,1582,720,646,1793,Mixture
2026-05-02T04:26:50.607364,2716,3130,1499,742,709,1832,Mixture
2026-05-02T04:26:52.616807,2685,3247,1577,708,634,1783,Mixture
2026-05-02T04:26:54.612226,2693,3142,1508,764,694,1793,Mixture
2026-05-02T04:26:56.703907,2727,3256,1549,721,632,1797,Mixture
2026-05-02T04:26:58.656252,2656,3135,1494,785,713,1772,Mixture
2026-05-02T04:27:00.617824,2735,3243,1491,703,646,1811,Mixture
2026-05-02T04:27:02.615792,2681,3130,1509,796,683,1763,Mixture
2026-05-02T04:27:04.628222,2768,3234,1482,720,632,1844,Mixture
2026-05-02T04:27:06.614051,2679,3127,1505,792,661,1769,Mixture
2026-05-02T04:27:08.627868,2770,3203,1496,727,660,1862,Mixture
2026-05-02T04:27:10.669344,2683,3140,1587,785,634,1787,Mixture
2026-05-02T04:27:12.732031,2772,3167,1501,725,690,1869,Mixture
2026-05-02T04:27:14.608132,2698,3188,1609,780,655,1805,Mixture
2026-05-02T04:27:16.647758,2778,3148,1516,734,718,1885,Mixture
2026-05-02T04:27:18.619228,2670,3207,1591,740,650,1795,Mixture
2026-05-02T04:27:20.705232,2724,3145,1503,740,724,1857,Mixture
2026-05-02T04:27:22.646945,2658,3230,1559,698,648,1781,Mixture
2026-05-02T04:27:24.617793,2683,3131,1479,758,714,1808,Mixture
2026-05-02T04:27:26.758559,2686,3244,1566,720,629,1797,Mixture
2026-05-02T04:27:28.753115,2681,3139,1525,792,709,1793,Mixture
2026-05-02T04:27:30.624230,2728,3266,1575,738,648,1825,Mixture
2026-05-02T04:27:32.747470,2652,3129,1507,787,695,1772,Mixture
2026-05-02T04:27:34.800469,2745,3239,1507,716,635,1831,Mixture
2026-05-02T04:27:36.737355,2669,3144,1550,808,681,1776,Mixture
2026-05-02T04:27:38.607652,2774,3234,1527,731,642,1866,Mixture
2026-05-02T04:27:40.744093,2666,3131,1581,789,649,1773,Mixture
2026-05-02T04:27:42.839854,2759,3200,1515,713,673,1860,Mixture
2026-05-02T04:27:44.638156,2661,3148,1611,786,646,1789,Mixture
2026-05-02T04:27:46.781608,2728,3136,1518,711,690,1862,Mixture
2026-05-02T04:27:48.765581,2637,3163,1596,764,632,1777,Mixture
2026-05-02T04:27:50.608999,2707,3120,1510,713,710,1860,Mixture
2026-05-02T04:27:52.785666,2635,3207,1583,744,641,1786,Mixture
2026-05-02T04:27:54.644236,2668,3122,1501,739,713,1823,Mixture
2026-05-02T04:27:56.738536,2620,3221,1556,685,637,1764,Mixture
2026-05-02T04:27:58.787236,2641,3122,1496,739,711,1794,Mixture
2026-05-02T04:28:00.649077,2649,3234,1534,703,642,1781,Mixture
2026-05-02T04:28:02.603903,2629,3122,1503,781,722,1764,Mixture
2026-05-02T04:28:04.621594,2636,3106,1496,705,638,1768,Mixture
2026-05-02T04:28:06.740238,2647,3118,1527,787,691,1774,Mixture
2026-05-02T04:28:08.631977,2735,3234,1505,723,635,1842,Mixture
2026-05-02T04:28:10.844895,2638,3121,1548,777,660,1767,Mixture
2026-05-02T04:28:12.742422,2723,3203,1506,715,651,1841,Mixture
2026-05-02T04:28:14.608270,2628,3108,1573,771,639,1753,Mixture
2026-05-02T04:28:16.779767,2718,3153,1468,698,666,1829,Mixture
2026-05-02T04:28:18.726012,2639,3136,1563,761,619,1739,Mixture
2026-05-02T04:28:20.634821,2729,3120,1478,711,697,1839,Mixture
2026-05-02T04:28:22.601387,2636,3159,1556,728,633,1756,Mixture
2026-05-02T04:28:24.765182,2692,3103,1478,708,704,1826,Mixture
2026-05-02T04:28:26.810441,2629,3200,1565,709,646,1752,Mixture
2026-05-02T04:28:28.615338,2671,3115,1481,742,713,1805,Mixture
2026-05-02T04:28:30.761240,2666,3249,1574,733,638,1780,Mixture
2026-05-02T04:28:32.680293,2673,3139,1524,788,725,1822,Mixture
2026-05-02T04:28:34.737820,2701,3243,1561,726,646,1836,Mixture
2026-05-02T04:28:36.600898,2643,3108,1518,786,707,1800,Mixture
2026-05-02T04:28:38.648631,2706,3222,1513,703,637,1828,Mixture
2026-05-02T04:28:40.602157,2627,3099,1508,762,680,1768,Mixture
2026-05-02T04:28:42.996143,2736,3213,1503,717,642,1852,Mixture
2026-05-02T04:28:44.729977,2657,3122,1578,786,660,1778,Mixture
2026-05-02T04:28:46.626537,2750,3197,1515,723,664,1858,Mixture
2026-05-02T04:28:48.620573,2655,3120,1599,788,627,1777,Mixture
2026-05-02T04:28:50.604955,2737,3142,1516,705,686,1844,Mixture
2026-05-02T04:28:52.721374,2637,3139,1566,739,635,1760,Mixture
2026-05-02T04:28:54.768243,2719,3106,1491,708,691,1837,Mixture
2026-05-02T04:28:56.818847,2637,3172,1582,723,627,1750,Mixture
2026-05-02T04:28:58.638240,2698,3102,1495,711,693,1808,Mixture
2026-05-02T04:29:00.780246,2637,3221,1580,704,631,1749,Mixture
2026-05-02T04:29:02.703288,2651,3096,1479,735,711,1775,Mixture
2026-05-02T04:29:04.644904,2656,3218,1559,714,639,1764,Mixture
2026-05-02T04:29:06.615447,2635,3106,1513,772,703,1762,Mixture
2026-05-02T04:29:08.897515,2681,3213,1539,721,642,1789,Mixture
2026-05-02T04:29:10.761245,2647,3111,1529,800,696,1751,Mixture
2026-05-02T04:29:12.630197,2727,3228,1526,715,626,1817,Mixture
2026-05-02T04:29:14.840584,2659,3105,1543,789,672,1748,Mixture
2026-05-02T04:29:16.726083,2751,3220,1521,728,644,1843,Mixture
2026-05-02T04:29:18.738005,2663,3125,1620,805,653,1784,Mixture
2026-05-02T04:29:20.819117,2738,3158,1531,731,675,1865,Mixture
2026-05-02T04:29:22.604865,2649,3128,1622,783,628,1784,Mixture
2026-05-02T04:29:24.630304,2724,3133,1529,718,683,1871,Mixture
2026-05-02T04:29:26.712442,2642,3176,1614,758,637,1793,Mixture
2026-05-02T04:29:28.695150,2708,3121,1532,720,711,1863,Mixture
2026-05-02T04:29:30.635948,2621,3188,1601,713,629,1775,Mixture
2026-05-02T04:29:32.664014,2648,3120,1583,776,706,1803,Mixture
2026-05-02T04:29:34.616254,2708,3208,1573,711,682,1831,Mixture
2026-05-02T04:29:36.600998,2645,3161,1581,791,703,1775,Mixture
2026-05-02T04:29:38.605928,2723,3216,1542,718,694,1828,Mixture
2026-05-02T04:29:40.606658,2636,3205,1577,782,692,1743,Mixture
2026-05-02T04:29:42.691938,2722,3219,1536,737,699,1832,Mixture
2026-05-02T04:29:44.604958,2624,3215,1595,778,687,1755,Mixture
2026-05-02T04:29:46.682396,2689,3206,1513,755,709,1850,Mixture
2026-05-02T04:29:48.731684,2629,3213,1579,771,664,1806,Mixture
2026-05-02T04:29:50.620795,2686,3168,1487,693,640,1840,Mixture
2026-05-02T04:29:52.601250,2575,3091,1565,767,633,1760,Mixture
2026-05-02T04:29:54.645719,2660,3111,1470,680,666,1824,Mixture
2026-05-02T04:29:56.626556,2556,3088,1526,731,615,1732,Mixture
2026-05-02T04:29:58.818727,2671,3067,1451,688,680,1811,Mixture
2026-05-02T04:30:00.710863,2602,3141,1550,729,625,1741,Mixture
2026-05-02T04:30:02.864251,2666,3083,1479,710,698,1804,Mixture
2026-05-02T04:30:04.764251,2587,3182,1550,697,634,1738,Mixture
2026-05-02T04:30:06.739840,2615,3076,1450,717,704,1777,Mixture
2026-05-02T04:30:08.695672,2590,3199,1516,675,625,1753,Mixture
2026-05-02T04:30:10.604487,2563,3086,1472,754,704,1767,Mixture
2026-05-02T04:30:12.751558,2608,3187,1512,687,638,1787,Mixture
2026-05-02T04:30:14.596944,2550,3069,1491,762,703,1744,Mixture
2026-05-02T04:30:16.613902,2627,3167,1481,688,629,1799,Mixture
2026-05-02T04:30:18.782849,2560,3054,1516,785,670,1745,Mixture
2026-05-02T04:30:20.643864,2667,3161,1478,694,639,1819,Mixture
2026-05-02T04:30:22.648390,2570,3074,1549,759,647,1760,Mixture
2026-05-02T04:30:24.721015,2670,3130,1476,690,647,1824,Mixture
2026-05-02T04:30:26.596533,2588,3083,1567,759,625,1750,Mixture
2026-05-02T04:30:28.766234,2685,3124,1504,715,672,1859,Mixture
2026-05-02T04:30:30.591415,2606,3141,1598,760,638,1788,Mixture
2026-05-02T04:30:32.604440,2688,3120,1523,713,712,1878,Mixture
2026-05-02T04:30:34.708597,2614,3188,1611,728,642,1795,Mixture
2026-05-02T04:30:36.608253,2654,3105,1490,719,704,1844,Mixture
2026-05-02T04:30:38.749780,2582,3199,1565,687,627,1770,Mixture
2026-05-02T04:30:40.597639,2611,3092,1493,739,693,1786,Mixture
2026-05-02T04:30:42.598976,2604,3197,1548,687,632,1766,Mixture
2026-05-02T04:30:44.743500,2557,3083,1492,752,701,1757,Mixture
2026-05-02T04:30:46.635551,2618,3197,1519,691,624,1793,Mixture
2026-05-02T04:30:48.604515,2558,3077,1487,763,679,1743,Mixture
2026-05-02T04:30:50.680148,2643,3192,1476,683,625,1815,Mixture
2026-05-02T04:30:52.725455,2552,3076,1512,755,660,1757,Mixture
2026-05-02T04:30:54.675110,2648,3154,1485,687,642,1836,Mixture
2026-05-02T04:30:56.596071,2552,3072,1531,744,637,1749,Mixture
2026-05-02T04:30:58.643021,2628,3094,1470,693,657,1829,Mixture
2026-05-02T04:31:00.599028,2543,3083,1532,751,614,1734,Mixture
2026-05-02T04:31:02.704226,2650,3090,1500,697,693,1825,Mixture
2026-05-02T04:31:04.708461,2557,3132,1588,746,634,1765,Mixture
2026-05-02T04:31:06.623279,2634,3088,1501,698,707,1829,Mixture
2026-05-02T04:31:08.909260,2559,3162,1568,697,633,1748,Mixture
2026-05-02T04:31:10.747611,2609,3078,1509,731,716,1793,Mixture
2026-05-02T04:31:12.740093,2592,3209,1601,717,646,1771,Mixture
2026-05-02T04:31:14.600258,2585,3086,1509,760,711,1806,Mixture
2026-05-02T04:31:16.738259,2601,3203,1541,704,636,1798,Mixture
2026-05-02T04:31:18.737495,2548,3062,1472,752,690,1745,Mixture
2026-05-02T04:31:20.606264,2601,3176,1488,692,624,1799,Mixture
2026-05-02T04:31:22.778343,2543,3045,1481,758,672,1744,Mixture
2026-05-02T04:31:24.771540,2534,3046,1453,678,629,1745,Mixture
2026-05-02T04:31:26.721089,2542,3039,1468,696,626,1742,Mixture
2026-05-02T04:31:28.854577,2541,3053,1475,704,636,1758,Mixture
2026-05-02T04:31:30.754508,2557,3058,1571,782,640,1748,Mixture
2026-05-02T04:31:32.765119,2638,3074,1451,687,675,1827,Mixture
2026-05-02T04:31:34.597121,2545,3079,1525,729,622,1730,Mixture
2026-05-02T04:31:36.600306,2630,3033,1437,681,682,1800,Mixture
2026-05-02T04:31:38.704077,2547,3098,1516,713,615,1713,Mixture
2026-05-02T04:31:40.750904,2610,3050,1440,716,688,1772,Mixture
2026-05-02T04:31:42.800262,2556,3155,1509,684,617,1719,Mixture
2026-05-02T04:31:44.663278,2584,3051,1431,709,696,1734,Mixture
2026-05-02T04:31:46.773972,2587,3174,1502,682,620,1717,Mixture
2026-05-02T04:31:48.685219,2561,3045,1439,737,689,1719,Mixture
2026-05-02T04:31:50.634516,2612,3173,1467,695,622,1735,Mixture
2026-05-02T04:31:52.592455,2576,3059,1465,765,677,1718,Mixture
2026-05-02T04:31:54.727632,2638,3170,1435,681,630,1774,Mixture
2026-05-02T04:31:56.756423,2558,3047,1460,764,660,1716,Mixture
2026-05-02T04:31:58.614944,2671,3159,1443,688,626,1810,Mixture
2026-05-02T04:32:00.587580,2567,3050,1488,754,637,1713,Mixture
2026-05-02T04:32:02.600281,2663,3106,1442,676,636,1796,Mixture
2026-05-02T04:32:04.618422,2586,3063,1505,757,620,1717,Mixture
2026-05-02T04:32:06.712605,2674,3072,1427,687,659,1786,Mixture
2026-05-02T04:32:08.594094,2581,3099,1534,735,615,1726,Mixture
2026-05-02T04:32:10.624973,2662,3048,1455,690,696,1798,Mixture
2026-05-02T04:32:12.598302,2572,3129,1515,683,608,1707,Mixture
2026-05-02T04:32:14.594013,2618,3055,1444,704,681,1759,Mixture
2026-05-02T04:32:16.844536,2557,3156,1501,672,619,1717,Mixture
2026-05-02T04:32:18.600508,2570,3035,1433,721,689,1736,Mixture
2026-05-02T04:32:20.737266,2583,3154,1487,681,622,1726,Mixture
2026-05-02T04:32:22.669772,2554,3035,1442,750,698,1699,Mixture
2026-05-02T04:32:24.802595,2614,3162,1479,679,629,1763,Mixture
2026-05-02T04:32:26.589683,2550,3041,1481,753,684,1733,Mixture
2026-05-02T04:32:28.778550,2622,3135,1438,666,611,1779,Mixture
2026-05-02T04:32:30.591232,2542,3027,1475,741,627,1709,Mixture
2026-05-02T04:32:32.722055,2628,3108,1426,665,624,1791,Mixture
2026-05-02T04:32:34.758881,2537,3027,1490,742,623,1704,Mixture
2026-05-02T04:32:36.615857,2641,3073,1442,675,658,1785,Mixture
2026-05-02T04:32:38.603847,2547,3054,1496,717,622,1714,Mixture
2026-05-02T04:32:40.603218,2639,3039,1432,676,683,1803,Mixture
2026-05-02T04:32:42.622253,2535,3083,1501,703,612,1720,Mixture
2026-05-02T04:32:44.591358,2615,3030,1438,679,697,1781,Mixture
2026-05-02T04:32:46.747275,2551,3133,1527,680,627,1728,Mixture
2026-05-02T04:32:48.641844,2582,3042,1441,712,693,1772,Mixture
2026-05-02T04:32:50.597127,2553,3149,1498,667,613,1734,Mixture
2026-05-02T04:32:52.687275,2546,3032,1417,722,683,1722,Mixture
2026-05-02T04:32:54.633682,2587,3153,1460,679,613,1730,Mixture
2026-05-02T04:32:56.607369,2553,3040,1428,752,680,1708,Mixture
2026-05-02T04:32:58.750274,2635,3156,1452,691,620,1773,Mixture
2026-05-02T04:33:00.753803,2557,3041,1468,773,657,1713,Mixture
2026-05-02T04:33:02.668717,2650,3146,1454,700,628,1825,Mixture
2026-05-02T04:33:04.591862,2558,3059,1506,771,646,1736,Mixture
2026-05-02T04:33:06.672594,2651,3113,1458,695,638,1821,Mixture
2026-05-02T04:33:09.019128,2548,3041,1521,746,610,1735,Mixture
2026-05-02T04:33:10.784776,2658,3077,1427,686,649,1795,Mixture
2026-05-02T04:33:12.599386,2577,3109,1515,733,619,1720,Mixture
2026-05-02T04:33:14.656935,2648,3043,1423,677,678,1803,Mixture
2026-05-02T04:33:17.005518,2546,3113,1522,701,617,1721,Mixture
2026-05-02T04:33:18.694676,2601,3038,1433,692,696,1772,Mixture
2026-05-02T04:33:20.693594,2530,3090,1514,675,633,1715,Mixture
2026-05-02T04:33:22.616193,2559,3035,1442,716,695,1749,Mixture
2026-05-02T04:33:24.740236,2546,3146,1468,669,634,1715,Mixture
2026-05-02T04:33:26.589995,2522,3034,1436,731,694,1718,Mixture
2026-05-02T04:33:28.796941,2574,3137,1455,664,625,1747,Mixture
2026-05-02T04:33:30.640718,2535,3041,1456,756,680,1728,Mixture
2026-05-02T04:33:32.640775,2621,3171,1455,702,626,1806,Mixture
2026-05-02T04:33:34.647390,2543,3049,1494,787,666,1755,Mixture
2026-05-02T04:33:36.592142,2626,3121,1448,687,641,1833,Mixture
2026-05-02T04:33:38.594545,2519,3025,1488,742,629,1737,Mixture
2026-05-02T04:33:40.614479,2615,3074,1416,652,634,1794,Mixture
2026-05-02T04:33:42.585822,2513,3026,1489,722,614,1706,Mixture
2026-05-02T04:33:44.655277,2610,3029,1432,670,658,1796,Mixture
2026-05-02T04:33:46.748242,2624,3135,1523,700,624,1790,Mixture
2026-05-02T04:33:48.601061,2602,3022,1425,656,681,1772,Mixture
2026-05-02T04:33:50.906280,2533,3121,1529,688,606,1708,Mixture
2026-05-02T04:33:52.628278,2571,3038,1461,693,693,1761,Mixture
2026-05-02T04:33:54.600223,2520,3136,1507,672,605,1692,Mixture
2026-05-02T04:33:56.680257,2541,3023,1438,712,688,1721,Mixture
2026-05-02T04:33:58.908775,2550,3131,1473,673,612,1710,Mixture
2026-05-02T04:34:00.641901,2522,3021,1434,732,685,1693,Mixture
2026-05-02T04:34:02.587623,2609,3142,1454,685,611,1744,Mixture
2026-05-02T04:34:04.590785,2551,3039,1470,747,659,1697,Mixture
2026-05-02T04:34:06.610493,2635,3135,1424,674,618,1774,Mixture
2026-05-02T04:34:08.617086,2559,3047,1491,762,649,1698,Mixture
2026-05-02T04:34:10.868464,2655,3107,1431,682,624,1777,Mixture
2026-05-02T04:34:12.613585,2581,3048,1523,767,617,1694,Mixture
2026-05-02T04:34:14.589788,2667,3079,1468,699,659,1769,Mixture
2026-05-02T04:34:16.702277,2557,3065,1525,734,624,1695,Mixture
2026-05-02T04:34:18.662290,2656,3038,1456,690,673,1768,Mixture
2026-05-02T04:34:20.591285,2570,3116,1509,723,617,1688,Mixture
2026-05-02T04:34:22.764525,2630,3040,1419,702,690,1758,Mixture
2026-05-02T04:34:24.619285,2559,3137,1521,695,616,1719,Mixture
2026-05-02T04:34:26.739284,2596,3061,1484,734,684,1788,Mixture
2026-05-02T04:34:28.746377,2577,3192,1538,700,610,1753,Mixture
2026-05-02T04:34:30.579346,2556,3066,1477,752,692,1772,Mixture
2026-05-02T04:34:32.604615,2598,3182,1481,709,619,1797,Mixture
2026-05-02T04:34:34.583958,2544,3052,1456,744,672,1747,Mixture
2026-05-02T04:34:36.634073,2603,3146,1430,669,607,1767,Mixture
2026-05-02T04:34:38.586261,2554,3048,1465,744,644,1709,Mixture
2026-05-02T04:34:40.581578,2645,3132,1413,730,685,1788,Mixture
2026-05-02T04:34:42.584920,2601,3150,1509,740,627,1741,Mixture
2026-05-02T04:34:44.587258,2638,3087,1433,738,680,1785,Mixture
2026-05-02T04:34:46.707176,2623,3142,1483,720,611,1762,Mixture
2026-05-02T04:34:48.677287,2626,3053,1392,660,650,1768,Mixture
2026-05-02T04:34:50.584290,2541,3052,1481,718,609,1687,Mixture
2026-05-02T04:34:52.792527,2625,3029,1423,665,674,1781,Mixture
2026-05-02T04:34:54.692136,2527,3083,1495,671,610,1693,Mixture
2026-05-02T04:34:56.587288,2576,3022,1425,671,676,1737,Mixture
2026-05-02T04:34:58.715293,2515,3121,1492,664,611,1692,Mixture
2026-05-02T04:35:00.677547,2530,3020,1428,715,687,1733,Mixture
2026-05-02T04:35:02.627286,2528,3123,1443,657,610,1710,Mixture
2026-05-02T04:35:04.633469,2482,3009,1390,711,680,1690,Mixture
2026-05-02T04:35:06.584354,2537,3105,1397,640,599,1722,Mixture
2026-05-02T04:35:08.628395,2499,3004,1408,717,654,1672,Mixture
2026-05-02T04:35:10.616384,2575,3113,1383,650,597,1733,Mixture
2026-05-02T04:35:12.584253,2523,3116,1466,727,641,1684,Mixture
2026-05-02T04:35:14.669954,2574,3102,1424,729,692,1760,Mixture
2026-05-02T04:35:16.610745,2502,3026,1502,744,630,1692,Mixture
2026-05-02T04:35:18.753384,2598,3090,1463,679,645,1785,Mixture
2026-05-02T04:35:20.586291,2514,3043,1532,732,617,1732,Mixture
2026-05-02T04:35:22.617601,2600,3033,1416,665,669,1802,Mixture
2026-05-02T04:35:24.621367,2506,3062,1487,690,604,1696,Mixture
2026-05-02T04:35:26.591291,2563,3007,1398,657,683,1766,Mixture
2026-05-02T04:35:28.737287,2487,3080,1473,666,609,1696,Mixture
2026-05-02T04:35:30.741295,2514,2997,1378,664,673,1719,Mixture
2026-05-02T04:35:32.731291,2484,3102,1427,630,591,1677,Mixture
2026-05-02T04:35:34.580714,2507,2999,1382,703,677,1691,Mixture
2026-05-02T04:35:36.778292,2546,3127,1416,646,597,1698,Mixture
2026-05-02T04:35:38.724011,2513,3009,1401,724,660,1673,Mixture
2026-05-02T04:35:40.775885,2600,3130,1421,660,598,1723,Mixture
2026-05-02T04:35:42.637867,2526,3018,1427,729,644,1673,Mixture
2026-05-02T04:35:44.744658,2628,3117,1404,666,605,1747,Mixture
2026-05-02T04:35:46.766671,2527,3006,1454,724,623,1673,Mixture
2026-05-02T04:35:48.861805,2616,3074,1415,653,618,1759,Mixture
2026-05-02T04:35:50.578759,2522,3012,1481,733,601,1679,Mixture
2026-05-02T04:35:52.588262,2619,3039,1395,652,644,1776,Mixture
2026-05-02T04:35:54.728823,2522,3037,1477,704,606,1694,Mixture
2026-05-02T04:35:56.741905,2590,3002,1395,652,660,1765,Mixture
2026-05-02T04:35:58.591297,2501,3073,1491,663,606,1677,Mixture
2026-05-02T04:36:00.682953,2554,3002,1423,670,685,1727,Mixture
2026-05-02T04:36:02.732209,2470,3088,1470,643,604,1664,Mixture
2026-05-02T04:36:04.785471,2507,2983,1389,703,681,1689,Mixture
2026-05-02T04:36:06.631319,2496,3090,1448,649,606,1663,Mixture
2026-05-02T04:36:08.574955,2471,2984,1393,714,678,1670,Mixture
2026-05-02T04:36:10.774886,2534,3091,1433,668,607,1711,Mixture
2026-05-02T04:36:12.668007,2472,2993,1419,732,668,1669,Mixture
2026-05-02T04:36:14.808615,2550,3078,1391,641,607,1725,Mixture
2026-05-02T04:36:16.580772,2473,2976,1424,722,640,1660,Mixture
2026-05-02T04:36:18.724580,2558,3082,1426,665,602,1752,Mixture
2026-05-02T04:36:20.727703,2496,2993,1499,752,626,1693,Mixture
2026-05-02T04:36:22.649302,2560,3041,1437,657,629,1792,Mixture
2026-05-02T04:36:24.581245,2477,2995,1526,719,602,1709,Mixture
2026-05-02T04:36:26.653347,2566,3015,1428,660,643,1781,Mixture
2026-05-02T04:36:28.593326,2498,3040,1530,699,597,1706,Mixture
2026-05-02T04:36:30.762816,2569,3010,1439,673,683,1778,Mixture
2026-05-02T04:36:32.580302,2489,3078,1518,674,612,1715,Mixture
2026-05-02T04:36:34.601298,2530,3011,1447,685,680,1753,Mixture
2026-05-02T04:36:36.783325,2491,3109,1501,655,616,1698,Mixture
2026-05-02T04:36:38.677297,2500,2996,1415,687,673,1712,Mixture
2026-05-02T04:36:40.776344,2494,3101,1445,646,592,1689,Mixture
2026-05-02T04:36:42.580771,2475,2987,1413,720,684,1681,Mixture
2026-05-02T04:36:44.717546,2520,3086,1428,645,615,1708,Mixture
2026-05-02T04:36:46.614407,2468,2981,1424,702,655,1671,Mixture
2026-05-02T04:36:48.584207,2555,3086,1401,641,603,1725,Mixture
2026-05-02T04:36:50.708092,2487,2994,1455,718,620,1667,Mixture
2026-05-02T04:36:52.790819,2589,3067,1436,658,621,1751,Mixture
2026-05-02T04:36:54.580542,2491,2983,1474,708,600,1662,Mixture
2026-05-02T04:36:56.702102,2585,3015,1387,639,627,1727,Mixture
2026-05-02T04:36:58.577304,2510,3005,1483,698,607,1652,Mixture
2026-05-02T04:37:00.597305,2607,3007,1420,657,664,1728,Mixture
2026-05-02T04:37:02.581864,2511,3042,1487,680,607,1655,Mixture
2026-05-02T04:37:04.584306,2567,2989,1406,656,682,1719,Mixture
2026-05-02T04:37:06.721047,2514,3076,1482,670,617,1661,Mixture
2026-05-02T04:37:08.634309,2531,2986,1393,668,683,1704,Mixture
2026-05-02T04:37:10.725490,2511,3111,1471,650,609,1661,Mixture
2026-05-02T04:37:12.641280,2485,2985,1409,711,683,1679,Mixture
2026-05-02T04:37:14.588543,2516,3098,1440,645,605,1692,Mixture
2026-05-02T04:37:16.920096,2466,2962,1389,712,666,1641,Mixture
2026-05-02T04:37:18.615814,2513,3068,1379,632,591,1697,Mixture
2026-05-02T04:37:20.621521,2456,2969,1409,707,619,1639,Mixture
2026-05-02T04:37:22.709351,2542,3044,1379,639,598,1714,Mixture
2026-05-02T04:37:24.618189,2455,2966,1426,710,606,1641,Mixture
2026-05-02T04:37:26.592311,2554,3015,1397,638,635,1732,Mixture
2026-05-02T04:37:28.614971,2461,2981,1489,714,603,1663,Mixture
